meal_id,meal_name,cuisine,meal_type,diet_type,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,is_healthy,image_url,macro_kcal,kcal_diff_pct,implausible,cal_per_100g,score_cal,score_sodium,score_sugar,score_fiber,pct_p,pct_c,pct_f,score_macro,health_score
1841,Next Sandwich,American,Lunch,Low-Carb,1084.0,44.1,128.7,11.8,11.5,22.0,1282.0,64.0,108.0,Boiled,47.0,14.0,1.3,0,https://example.com/images/meal_1841.jpg,797.4,0.26439114391143914,False,1003.7037037037036,0.0,0.14533333333333331,0.12,0.65,22.121896162528216,64.55981941309254,13.318284424379234,0.7293077501881116,32.892821670428894
1843,Outside Pasta,Italian,Snack,Low-Carb,1007.0,37.2,124.8,18.4,23.4,25.7,1094.0,235.0,285.0,Baked,8.0,77.0,1.2,0,https://example.com/images/meal_1843.jpg,813.6,0.1920556107249255,False,353.3333333333333,0.0,0.2706666666666667,0.0,1.0,18.289085545722713,61.35693215339233,20.353982300884955,0.8655358898721731,42.7240511307768
1846,Focus Salad,Japanese,Lunch,Low-Carb,1179.0,59.5,42.9,37.7,1.8,26.7,557.0,276.0,172.0,Fried,33.0,15.0,2.5,0,https://example.com/images/meal_1846.jpg,748.9000000000001,0.36480067854113646,False,685.4651162790698,0.0,0.6286666666666667,0.0,0.0,31.779943917746024,22.913606623047134,45.30644945920683,0.5434526193973384,23.4423857212801
1847,Service Soup,Thai,Snack,Vegetarian,581.0,58.7,30.0,28.6,17.3,34.5,332.0,113.0,472.0,Grilled,37.0,36.0,1.9,0,https://example.com/images/meal_1847.jpg,612.2,0.05370051635111884,False,123.09322033898304,0.365,0.7786666666666666,0.0,1.0,38.35347925514538,19.601437438745506,42.04508330610911,0.49335729064575845,52.7404791462485
1848,Speak Rice,Japanese,Dinner,Vegan,781.0,68.8,105.1,22.6,5.7,43.1,1817.0,30.0,486.0,Fried,29.0,27.0,1.5,0,https://example.com/images/meal_1848.jpg,898.9999999999999,0.1510883482714467,False,160.69958847736626,0.03166666666666662,0.0,0.0,0.07000000000000002,30.611790878754174,46.7630700778643,22.62513904338154,1.0,22.03333333333333
1849,Total Salad,Italian,Snack,Vegetarian,729.0,7.9,123.0,0.2,18.5,43.4,2055.0,97.0,361.0,Boiled,60.0,24.0,3.2,0,https://example.com/images/meal_1849.jpg,525.4,0.27928669410150897,False,201.93905817174516,0.11833333333333329,0.0,0.0,1.0,6.0144651693947475,93.64293871336126,0.3425961172440046,0.10595102144397917,24.485687095546247
1851,Measure Soup,Mexican,Snack,Low-Carb,788.0,48.1,103.3,34.4,15.9,47.5,828.0,4.0,297.0,Steamed,16.0,111.0,1.5,0,https://example.com/images/meal_1851.jpg,915.2,0.16142131979695437,False,265.3198653198653,0.020000000000000018,0.44799999999999995,0.0,1.0,21.022727272727273,45.14860139860139,33.82867132867132,1.0,49.36
1853,Hand Soup,Thai,Snack,Paleo,776.0,34.9,115.6,15.0,17.9,44.9,1763.0,84.0,427.0,Grilled,50.0,93.0,2.2,0,https://example.com/images/meal_1853.jpg,737.0,0.05025773195876289,False,181.73302107728338,0.040000000000000036,0.0,0.0,1.0,18.941655359565807,62.74084124830394,18.31750339213026,0.8253052917232022,37.30610583446404
1854,Full Curry,Chinese,Breakfast,Low-Carb,627.0,20.5,19.5,50.4,10.6,47.3,817.0,66.0,499.0,Roasted,34.0,80.0,1.7,0,https://example.com/images/meal_1854.jpg,613.5999999999999,0.0213716108452952,False,125.65130260521042,0.28833333333333333,0.45533333333333337,0.0,0.5599999999999999,13.363754889178619,12.711864406779663,73.92438070404172,0.22272924815297698,30.52791829639287
1855,Young Wrap,Mediterranean,Snack,Vegetarian,754.0,30.9,35.2,22.1,7.5,38.4,1422.0,60.0,230.0,Fried,25.0,102.0,3.0,0,https://example.com/images/meal_1855.jpg,463.29999999999995,0.3855437665782494,False,327.82608695652175,0.07666666666666666,0.052000000000000046,0.0,0.25,26.678178286207643,30.390675588171817,42.93114612562056,0.7076588243758543,21.726509820850417
1856,Theory Rice,American,Dinner,Balanced,740.0,69.3,140.0,6.3,5.2,31.5,245.0,263.0,438.0,Fried,16.0,57.0,3.9,0,https://example.com/images/meal_1856.jpg,893.9000000000001,0.2079729729729731,False,168.9497716894977,0.09999999999999998,0.8366666666666667,0.0,0.020000000000000018,31.010180109631946,62.64682850430696,6.34299138606108,0.6449360480292353,32.03205429391804
1857,Small Rice,Thai,Dinner,Balanced,657.0,58.4,88.0,6.8,28.8,11.6,261.0,52.0,496.0,Steamed,15.0,88.0,3.5,1,https://example.com/images/meal_1857.jpg,646.8000000000001,0.015525114155251037,False,132.45967741935485,0.23833333333333329,0.8260000000000001,0.536,1.0,36.11626468769325,54.42176870748299,9.461966604823747,0.8057616986188415,68.1219006390435
1858,School Sandwich,Indian,Snack,Balanced,886.0,44.5,13.9,41.8,26.9,33.8,769.0,292.0,271.0,Raw,13.0,8.0,2.2,0,https://example.com/images/meal_1858.jpg,609.8,0.3117381489841987,False,326.9372693726937,0.0,0.4873333333333333,0.0,1.0,29.189898327320435,9.117743522466384,61.69235815021319,0.3333333333333333,36.413333333333334
1861,Lay Soup,Japanese,Lunch,Vegan,839.0,55.0,104.9,14.6,10.3,37.3,1538.0,54.0,278.0,Raw,55.0,62.0,2.2,0,https://example.com/images/meal_1861.jpg,771.0,0.08104886769964244,False,301.7985611510791,0.0,0.0,0.0,0.53,28.534370946822307,54.42282749675746,17.042801556420233,0.9507133592736706,29.61426718547341
1863,Thus Sandwich,American,Lunch,Balanced,1136.0,24.3,131.4,6.9,9.7,46.5,1911.0,142.0,144.0,Fried,36.0,103.0,4.4,0,https://example.com/images/meal_1863.jpg,684.9000000000001,0.3970950704225351,False,788.8888888888889,0.0,0.0,0.0,0.4699999999999999,14.191852825229958,76.74113009198422,9.067017082785807,0.38764783180026274,17.152956636005253
1864,Thousand Soup,Italian,Dinner,Balanced,896.0,72.1,47.3,19.7,8.9,32.2,1384.0,107.0,360.0,Steamed,33.0,87.0,4.5,0,https://example.com/images/meal_1864.jpg,654.9,0.26908482142857143,False,248.88888888888889,0.0,0.07733333333333337,0.0,0.39,44.03725759657963,28.88990685600855,27.072835547411817,0.664210820990482,22.63088308647631
1866,During Rice,Chinese,Dinner,Paleo,1198.0,68.3,78.8,57.2,4.4,30.7,988.0,69.0,143.0,Boiled,58.0,91.0,2.2,0,https://example.com/images/meal_1866.jpg,1103.2,0.0791318864774624,False,837.7622377622379,0.0,0.3413333333333334,0.0,0.0,24.7643219724438,28.57142857142857,46.664249456127635,0.6151196519216823,19.129059705100314
1868,Debate Sandwich,Thai,Dinner,Keto,578.0,32.0,87.9,22.7,7.0,16.0,896.0,169.0,207.0,Raw,37.0,14.0,2.4,1,https://example.com/images/meal_1868.jpg,683.9,0.18321799307958472,False,279.2270531400966,0.37,0.4026666666666666,0.36,0.2,18.71618657698494,51.41102500365551,29.87278841935955,0.9786031096164156,46.22539552566165
1869,Open Pasta,Italian,Breakfast,Keto,1156.0,19.8,143.9,48.2,16.9,29.0,189.0,72.0,418.0,Baked,49.0,14.0,1.9,0,https://example.com/images/meal_1869.jpg,1088.6000000000001,0.058304498269896074,False,276.555023923445,0.0,0.874,0.0,1.0,7.275399595811133,52.875252618041515,39.84934778614734,0.7071008634943965,51.622017269887934
1871,Have Stew,Italian,Lunch,Low-Carb,795.0,70.6,42.6,19.5,13.2,12.3,2118.0,48.0,200.0,Raw,46.0,18.0,3.0,0,https://example.com/images/meal_1871.jpg,628.3,0.20968553459119502,False,397.5,0.008333333333333304,0.0,0.508,0.82,44.94668152156613,27.120802164571067,27.932516313862806,0.6195686773834157,39.118040214334975
1874,Want Curry,Thai,Lunch,Paleo,1171.0,38.4,46.1,40.7,5.0,32.0,1624.0,244.0,338.0,Roasted,57.0,16.0,2.4,0,https://example.com/images/meal_1874.jpg,704.3,0.3985482493595218,False,346.4497041420118,0.0,0.0,0.0,0.0,21.808888257844668,26.18202470538123,52.009087036774105,0.4862156278101188,9.724312556202376
1875,Situation Soup,Mexican,Lunch,Keto,1113.0,28.6,105.2,30.7,25.5,4.3,1000.0,51.0,427.0,Grilled,39.0,68.0,4.2,0,https://example.com/images/meal_1875.jpg,811.5,0.27088948787061995,False,260.655737704918,0.0,0.33333333333333337,0.8280000000000001,1.0,14.0973505853358,51.85459026494147,34.04805914972274,0.9016225097555967,61.259116861778594
1876,Camera Rice,Japanese,Lunch,Vegan,798.0,57.2,15.9,58.9,9.2,30.4,353.0,95.0,171.0,Fried,48.0,19.0,2.6,0,https://example.com/images/meal_1876.jpg,822.5,0.03070175438596491,False,466.6666666666667,0.0033333333333332993,0.7646666666666666,0.0,0.41999999999999993,27.81762917933131,7.732522796352584,64.44984802431611,0.3333333333333333,30.42666666666666
1877,Serve Stew,Italian,Dinner,Paleo,765.0,43.8,149.4,18.7,14.5,29.5,1670.0,236.0,311.0,Boiled,59.0,74.0,1.9,0,https://example.com/images/meal_1877.jpg,941.0999999999999,0.23019607843137244,False,245.9807073954984,0.05833333333333335,0.0,0.0,0.95,18.61651259164807,63.50015938795028,17.883328020401656,0.799994687068324,36.16656040803314
1879,Step Rice,Mexican,Breakfast,Vegetarian,684.0,57.1,143.0,6.7,12.3,43.1,1872.0,38.0,390.0,Steamed,52.0,51.0,3.6,0,https://example.com/images/meal_1879.jpg,860.6999999999999,0.25833333333333325,False,175.3846153846154,0.19333333333333336,0.0,0.0,0.7300000000000001,26.536540025560594,66.45753456488906,7.005925409550367,0.5924731807443552,30.31613028155377
1880,Human Wrap,Chinese,Lunch,Vegetarian,1037.0,59.1,80.1,49.6,8.9,17.1,1319.0,277.0,458.0,Raw,27.0,99.0,1.9,0,https://example.com/images/meal_1880.jpg,1003.2,0.03259402121504335,False,226.41921397379915,0.0,0.1206666666666667,0.31599999999999995,0.39,23.56459330143541,31.9377990430622,44.49760765550239,0.7073365231259968,30.680063795853275
1881,Mr Stew,Chinese,Dinner,Paleo,715.0,68.9,95.7,45.9,4.4,20.6,1257.0,44.0,155.0,Boiled,10.0,28.0,1.9,0,https://example.com/images/meal_1881.jpg,1071.5,0.4986013986013986,False,461.2903225806452,0.14166666666666672,0.16200000000000003,0.17599999999999993,0.0,25.720951936537567,35.72561829211386,38.553429771348576,0.869536475346088,26.984062840255092
1882,Whose Rice,American,Breakfast,Balanced,681.0,67.6,32.2,1.3,19.4,35.2,2268.0,278.0,448.0,Steamed,25.0,36.0,3.2,0,https://example.com/images/meal_1882.jpg,410.9,0.39662261380323055,False,152.00892857142858,0.19833333333333336,0.0,0.0,1.0,65.80676563640789,31.3458262350937,2.8474081284984183,0.23655390605986862,28.69774478786404
1883,Near Curry,Mexican,Dinner,Paleo,715.0,55.7,115.6,2.5,27.6,48.8,842.0,228.0,439.0,Steamed,15.0,81.0,4.8,0,https://example.com/images/meal_1883.jpg,707.7,0.010209790209790147,False,162.87015945330296,0.14166666666666672,0.43866666666666665,0.0,1.0,31.48226649710329,65.33842023456266,3.17931326833404,0.547348217229523,42.55363101125713
1884,Entire Rice,Italian,Snack,Low-Carb,567.0,16.5,112.4,12.9,1.2,25.3,2246.0,234.0,114.0,Fried,25.0,14.0,1.3,0,https://example.com/images/meal_1884.jpg,631.7,0.11410934744268085,False,497.3684210526316,0.3883333333333333,0.0,0.0,0.0,10.44799746715213,71.17302517017572,18.378977362672156,0.5442324943274761,18.651316553216187
1885,Receive Stew,Italian,Breakfast,Vegan,844.0,35.5,122.7,52.9,0.3,7.9,769.0,246.0,121.0,Fried,14.0,16.0,2.3,0,https://example.com/images/meal_1885.jpg,1108.8999999999999,0.313862559241706,False,697.5206611570247,0.0,0.4873333333333333,0.6839999999999999,0.0,12.805482910992877,44.26007755433313,42.934439534674,0.7478507229386481,38.38368112543963
1886,Activity Salad,Mediterranean,Lunch,Balanced,795.0,32.7,4.3,57.3,17.0,29.3,2477.0,134.0,439.0,Roasted,27.0,20.0,3.1,0,https://example.com/images/meal_1886.jpg,663.6999999999999,0.1651572327044026,False,181.09339407744875,0.008333333333333304,0.0,0.0,1.0,19.707699261714634,2.5915323188187434,77.70076841946663,0.32846165436191055,26.735899753904878
1889,Turn Pasta,Italian,Dinner,Paleo,919.0,75.7,131.7,3.8,20.9,16.7,1983.0,12.0,374.0,Fried,54.0,99.0,1.9,0,https://example.com/images/meal_1889.jpg,863.8,0.06006528835690973,False,245.7219251336898,0.0,0.0,0.3320000000000001,1.0,35.054410743227606,60.98633943042371,3.9592498263486915,0.6319749942116228,39.27949988423246
1890,Truth Pasta,Thai,Breakfast,Balanced,1030.0,70.1,123.7,29.4,7.5,30.7,809.0,68.0,167.0,Roasted,27.0,42.0,3.3,0,https://example.com/images/meal_1890.jpg,1039.8,0.009514563106796072,False,616.7664670658683,0.0,0.46066666666666667,0.0,0.25,26.966724370071166,47.58607424504713,25.44720138488171,1.0,34.21333333333333
1892,Dream Salad,Italian,Breakfast,Keto,702.0,41.7,81.6,11.3,8.2,2.3,2216.0,122.0,471.0,Roasted,44.0,17.0,4.5,0,https://example.com/images/meal_1892.jpg,594.9,0.1525641025641026,False,149.04458598726114,0.16333333333333333,0.0,0.908,0.31999999999999995,28.038325769036813,54.86636409480585,17.095310136157337,0.9515885022692889,46.858436712052445
1895,Effect Sandwich,Thai,Lunch,Vegetarian,1045.0,5.8,117.3,30.3,11.4,30.5,1472.0,267.0,401.0,Baked,51.0,31.0,3.0,0,https://example.com/images/meal_1895.jpg,765.0999999999999,0.2678468899521532,False,260.59850374064837,0.0,0.01866666666666672,0.0,0.64,3.032283361652072,61.325316952032416,35.64239968631552,0.601076112055069,25.194855574434715
1900,Worker Salad,Japanese,Lunch,Vegan,399.0,42.4,10.6,39.4,14.1,32.6,407.0,33.0,436.0,Baked,13.0,9.0,2.2,0,https://example.com/images/meal_1900.jpg,566.5999999999999,0.420050125313283,False,91.5137614678899,0.6683333333333333,0.7286666666666667,0.0,0.9099999999999999,29.932933286268977,7.483233321567244,62.58383339216379,0.3333333333333333,52.80666666666667
1901,They Pasta,Mexican,Lunch,Low-Carb,909.0,33.5,79.1,25.9,11.7,28.4,2291.0,4.0,342.0,Steamed,6.0,103.0,1.6,0,https://example.com/images/meal_1901.jpg,683.5,0.2480748074807481,False,265.7894736842105,0.0,0.0,0.0,0.6699999999999999,19.60497439648866,46.29114850036576,34.10387710314558,0.9934162399414777,33.26832479882955
1903,As Sandwich,Mexican,Dinner,Low-Carb,930.0,44.0,119.8,36.8,10.5,12.2,1766.0,19.0,448.0,Boiled,52.0,10.0,2.7,0,https://example.com/images/meal_1903.jpg,986.4000000000001,0.06064516129032268,False,207.58928571428572,0.0,0.0,0.512,0.55,17.842660178426602,48.580697485806965,33.57664233576642,0.9640443363071101,40.520886726142194
1905,Thus Curry,Chinese,Dinner,Vegan,1120.0,20.9,59.8,38.8,2.6,19.7,1507.0,253.0,257.0,Fried,6.0,86.0,2.3,0,https://example.com/images/meal_1905.jpg,672.0,0.4,False,435.7976653696498,0.0,0.0,0.21200000000000008,0.0,12.44047619047619,35.59523809523809,51.96428571428571,0.5178571428571429,14.597142857142858
1906,Including Salad,American,Snack,Low-Carb,715.0,67.6,6.5,15.0,6.6,42.6,165.0,259.0,100.0,Boiled,31.0,49.0,3.4,0,https://example.com/images/meal_1906.jpg,431.4,0.39664335664335665,False,715.0,0.14166666666666672,0.89,0.0,0.15999999999999998,62.679647658785356,6.02688919796013,31.293463143254524,0.3333333333333333,30.5
1908,Sit Wrap,Indian,Breakfast,Vegan,1132.0,28.2,133.6,18.0,28.4,18.7,89.0,163.0,248.0,Boiled,23.0,53.0,3.6,0,https://example.com/images/meal_1908.jpg,809.1999999999999,0.28515901060070675,False,456.4516129032258,0.0,0.9406666666666667,0.252,1.0,13.93969352446861,66.04053386060306,20.01977261492833,0.7149859943977591,58.153053221288516
1913,Discussion Stew,American,Dinner,Paleo,536.0,53.4,9.0,22.2,19.9,7.6,1310.0,181.0,467.0,Boiled,25.0,7.0,4.2,1,https://example.com/images/meal_1913.jpg,449.4,0.16156716417910452,False,114.77516059957173,0.43999999999999995,0.1266666666666667,0.696,1.0,47.53004005340454,8.01068090787717,44.45927903871829,0.3001780151312861,51.25689363595905
1917,Weight Soup,American,Dinner,Paleo,595.0,40.2,27.2,3.4,10.0,14.4,148.0,142.0,471.0,Fried,43.0,29.0,2.2,1,https://example.com/images/meal_1917.jpg,300.20000000000005,0.4954621848739495,False,126.32696390658174,0.3416666666666667,0.9013333333333333,0.42399999999999993,0.5,53.564290473017984,36.24250499666888,10.193204530313123,0.46452365089940023,52.630473017988
1919,Development Salad,American,Lunch,Vegan,513.0,55.6,84.3,4.1,26.7,19.7,1340.0,240.0,419.0,Boiled,37.0,98.0,1.9,1,https://example.com/images/meal_1919.jpg,596.5,0.1627680311890838,False,122.43436754176611,0.4783333333333334,0.10666666666666669,0.21200000000000008,1.0,37.28415758591785,56.529756915339476,6.186085498742665,0.706202849958089,50.064056999161785
1922,Soldier Pasta,Mexican,Breakfast,Keto,1015.0,35.7,91.7,6.5,28.6,22.1,1404.0,292.0,385.0,Fried,13.0,104.0,1.4,0,https://example.com/images/meal_1922.jpg,568.1,0.44029556650246304,False,263.6363636363636,0.0,0.06399999999999995,0.11599999999999999,1.0,25.1364196444288,64.5660975180426,10.297482837528605,0.6788564219914335,37.177128439828664
1923,Politics Salad,Mexican,Snack,Low-Carb,795.0,42.6,37.0,37.7,24.9,1.7,327.0,140.0,337.0,Roasted,7.0,37.0,2.0,0,https://example.com/images/meal_1923.jpg,657.7,0.17270440251572322,False,235.90504451038578,0.008333333333333304,0.782,0.9319999999999999,1.0,25.90846890679641,22.502660787593125,51.588870305610456,0.4318965080330445,63.08459682732755
1929,Learn Wrap,Indian,Snack,Balanced,575.0,34.0,92.9,3.5,23.2,21.4,1614.0,276.0,360.0,Roasted,48.0,63.0,4.5,0,https://example.com/images/meal_1929.jpg,539.1,0.062434782608695616,False,159.72222222222223,0.375,0.0,0.14400000000000002,1.0,25.22723056946763,68.92969764422186,5.843071786310517,0.531889569034811,41.017791380696224
1931,Kitchen Salad,Japanese,Breakfast,Low-Carb,1158.0,8.6,141.8,45.2,5.2,45.9,709.0,71.0,323.0,Fried,15.0,94.0,3.3,0,https://example.com/images/meal_1931.jpg,1008.4000000000001,0.129188255613126,False,358.5139318885449,0.0,0.5273333333333333,0.0,0.020000000000000018,3.4113447044823477,56.24752082506942,40.34113447044823,0.6137114901494116,23.2208964696549
1932,Successful Curry,Indian,Snack,Balanced,959.0,71.5,23.2,51.2,24.2,32.2,2010.0,279.0,141.0,Fried,57.0,118.0,3.2,0,https://example.com/images/meal_1932.jpg,839.6,0.12450469238790404,False,680.1418439716313,0.0,0.0,0.0,1.0,34.06383992377322,11.052882324916627,54.883277751310146,0.3352787041448309,26.705574082896614
1935,Democrat Pasta,Japanese,Breakfast,Keto,767.0,43.2,27.8,26.2,26.9,30.9,394.0,116.0,147.0,Raw,32.0,34.0,4.1,0,https://example.com/images/meal_1935.jpg,519.8,0.3222946544980444,False,521.7687074829932,0.05500000000000005,0.7373333333333334,0.0,1.0,33.24355521354367,21.3928434013082,45.36360138514814,0.5171540336026678,46.189747338720025
1936,After Pasta,Italian,Breakfast,Low-Carb,1189.0,51.8,136.7,24.3,25.0,35.0,1713.0,57.0,144.0,Baked,14.0,66.0,4.5,0,https://example.com/images/meal_1936.jpg,972.7,0.18191757779646758,False,825.6944444444445,0.0,0.0,0.0,1.0,21.30153181864912,56.21466022411843,22.483807957232447,0.9797556629313595,39.595113258627194
1940,Than Stew,Japanese,Breakfast,Keto,559.0,23.2,136.2,5.4,5.7,13.5,997.0,7.0,426.0,Raw,10.0,9.0,2.7,1,https://example.com/images/meal_1940.jpg,686.1999999999999,0.22754919499105533,False,131.2206572769953,0.4016666666666666,0.33533333333333337,0.45999999999999996,0.07000000000000002,13.523754007577967,79.39376275138443,7.082483241037599,0.34343728747692603,32.20874574953852
1941,Democratic Pasta,Mediterranean,Snack,Vegan,945.0,26.4,114.3,31.3,16.1,11.3,1997.0,8.0,103.0,Steamed,22.0,26.0,3.1,0,https://example.com/images/meal_1941.jpg,844.5,0.10634920634920635,False,917.4757281553399,0.0,0.0,0.548,1.0,12.5044404973357,54.138543516873895,33.357015985790404,0.8750740082889283,48.46148016577857
1945,Candidate Soup,Chinese,Breakfast,Vegetarian,516.0,54.1,54.5,18.5,18.2,7.4,2377.0,130.0,311.0,Steamed,59.0,57.0,2.3,1,https://example.com/images/meal_1945.jpg,600.9,0.1645348837209302,False,165.91639871382637,0.4733333333333334,0.0,0.704,1.0,36.01264769512398,36.278914960891996,27.708437343984027,0.921104454429467,61.96875575525601
1946,Up Wrap,Japanese,Lunch,Keto,969.0,21.5,81.4,10.4,23.8,24.4,1979.0,297.0,409.0,Grilled,50.0,54.0,4.2,0,https://example.com/images/meal_1946.jpg,505.20000000000005,0.47863777089783277,False,236.91931540342298,0.0,0.0,0.02400000000000002,1.0,17.022961203483767,64.44972288202692,18.52731591448931,0.7683425705991027,35.84685141198206
1947,Her Sandwich,Mexican,Dinner,Vegetarian,804.0,31.9,74.3,45.2,6.5,13.4,1248.0,255.0,147.0,Steamed,56.0,63.0,2.6,0,https://example.com/images/meal_1947.jpg,831.5999999999999,0.03432835820895511,False,546.9387755102041,0.0,0.16800000000000004,0.46399999999999997,0.15,15.343915343915345,35.73833573833574,48.91774891774892,0.6194083694083694,28.02816738816739
1948,Official Curry,Mexican,Breakfast,Paleo,1170.0,30.0,128.7,41.9,27.6,12.4,858.0,243.0,375.0,Fried,29.0,32.0,1.6,0,https://example.com/images/meal_1948.jpg,1011.8999999999999,0.13512820512820525,False,312.0,0.0,0.42800000000000005,0.504,1.0,11.858879335902758,50.87459235102283,37.26652831307442,0.8265391837138057,55.170783674276116
1949,Choice Sandwich,American,Breakfast,Balanced,927.0,30.7,29.1,54.0,1.3,29.6,2447.0,76.0,155.0,Roasted,58.0,15.0,3.9,0,https://example.com/images/meal_1949.jpg,725.2,0.2176914778856526,False,598.0645161290322,0.0,0.0,0.0,0.0,16.933259790402648,16.050744622173195,67.01599558742416,0.2822209965067108,5.644419930134216
1951,Send Curry,American,Lunch,Keto,1099.0,37.5,141.7,35.0,10.2,36.1,324.0,155.0,468.0,Boiled,33.0,54.0,4.7,0,https://example.com/images/meal_1951.jpg,1031.8,0.061146496815286666,False,234.82905982905984,0.0,0.784,0.0,0.5199999999999999,14.537701104865286,54.933126574917615,30.529172320217096,0.9089616850810881,44.25923370162176
1955,Technology Sandwich,Japanese,Lunch,Keto,618.0,79.2,8.3,44.9,20.6,41.6,864.0,24.0,413.0,Roasted,58.0,84.0,4.5,0,https://example.com/images/meal_1955.jpg,754.0999999999999,0.22022653721682833,False,149.636803874092,0.30333333333333334,0.42400000000000004,0.0,1.0,42.0103434557751,4.402599124784512,53.5870574194404,0.24004331874640836,39.347533041594836
